State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type,winner,vote_share_diff,dynastic,dynastic_1
Maharashtra,17,3,2019,4,0,4,2,gulabrao baburao deokar,M,NCP,302257,NA,1088277,1931400,JALGAON,GEN,NA,15,56.35,27.77,no,264891,24.34,1.96,GEMH114735,State-based Party,5792,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Maharashtra,17,18,2019,4,0,4,1,danve raosaheb dadarao,M,BJP,698019,GEN,1208139,1867220,JALNA,GEN,NA,21,64.7,57.78,no,332815,27.55,2.38,GEMH70718,National Party,1605,TRUE,5,BJP,1605,JALNA,TRUE,TRUE,5,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,27.55,0,0
Maharashtra,17,18,2019,4,0,4,2,autade vilas keshavrao,M,INC,365204,GEN,1208139,1867220,JALNA,GEN,NA,21,64.7,30.23,no,288046,23.84,2.38,GEMH7198,National Party,3482,TRUE,2,INC,3482,JALNA,TRUE,TRUE,0,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Rajasthan,17,18,2019,4,0,4,1,devaji patel,M,BJP,772833,GEN,1361619,2071244,JALORE,GEN,NA,16,65.74,56.76,no,261110,19.18,2.17,GERJ9442,National Party,1605,TRUE,3,BJP,1605,JALORE,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,19.18,0,0
Rajasthan,17,18,2019,4,0,4,2,ratan devasi,M,INC,511723,GEN,1361619,2071244,JALORE,GEN,NA,16,65.74,37.58,no,494009,36.28,2.17,GERJ100314,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
West_Bengal,17,3,2019,4,0,4,1,dr. jayanta kumar roy,M,BJP,760145,SC,1500922,1735464,JALPAIGURI,SC,NA,13,86.49,50.65,no,184004,12.26,2.44,GEWB122003,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,12.259999999999998,0,0
West_Bengal,17,3,2019,4,0,4,2,bijoy chandra barman,M,AITC,576141,SC,1500922,1735464,JALPAIGURI,SC,NA,13,86.49,38.39,no,499975,33.31,2.44,GEWB13900,State-based Party (Other State),18228,TRUE,2,AITC,18228,JALPAIGURI,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Jammu_&_Kashmir,17,6,2019,4,0,4,1,jugal kishore,M,BJP,858066,GEN,1478795,2047302,JAMMU,GEN,NA,25,72.23,58.02,no,302875,20.48,2.08,AEJK102894,National Party,1605,TRUE,2,BJP,1605,JAMMU,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,20.480000000000004,0,0
Jammu_&_Kashmir,17,6,2019,4,0,4,2,raman bhalla,M,INC,555191,NA,1478795,2047302,JAMMU,GEN,NA,25,72.23,37.54,no,540915,36.58,2.08,AEJK103543,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Gujarat,17,12,2019,4,0,4,1,poonamben hematbhai maadam,F,BJP,591588,GEN,1010965,1657166,JAMNAGAR,GEN,NA,29,61.01,58.52,no,236804,23.42,2.17,AEGJ13530,National Party,1605,TRUE,2,BJP,1605,JAMNAGAR,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,23.43,0,0
Gujarat,17,12,2019,4,0,4,2,kandoriya mulubhai ranmalbhai,M,INC,354784,NA,1010965,1657166,JAMNAGAR,GEN,NA,29,61.01,35.09,no,344724,34.1,2.17,GEGJ100870,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Jharkhand,17,9,2019,4,0,4,1,bidyut baran mahato,M,BJP,679632,GEN,1144226,1703279,JAMSHEDPUR,GEN,NA,24,67.18,59.4,no,302090,26.4,2.17,GEJH4349,National Party,1605,TRUE,2,BJP,1605,JAMSHEDPUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,26.4,0,0
Jharkhand,17,9,2019,4,0,4,2,champai soren,M,JMM,377542,NA,1144226,1703279,JAMSHEDPUR,GEN,NA,24,67.18,33,no,368000,32.16,2.17,GEBR73769,State-based Party,4653,TRUE,2,JMM,4653,SINGHBHUM,FALSE,TRUE,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Bihar,17,40,2019,4,0,4,1,chirag kumar paswan,M,LJP,529134,SC,949137,1718814,JAMUI (SC),SC,NA,10,55.22,55.75,no,241049,25.4,2.5,GEBR15227,State-based Party,5029,TRUE,2,LJP,5029,JAMUI (SC),TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,25.4,1,0
Bihar,17,40,2019,4,0,4,2,bhudeo choudhary,M,BLSP,288085,SC,949137,1718814,JAMUI (SC),SC,NA,10,55.22,30.35,no,248589,26.19,2.5,GEBR79691,Local Party,16433,TRUE,2,JD(U),11002,JAMUI,FALSE,FALSE,1,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
West_Bengal,17,9,2019,4,0,4,1,khalilur rahaman,M,AITC,562838,NA,1304504,1616213,JANGIPUR,GEN,NA,12,80.71,43.15,no,245782,18.84,3.33,GEWB122056,State-based Party (Other State),18228,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,18.849999999999998,0,0
West_Bengal,17,9,2019,4,0,4,2,mafuja khatun,F,BJP,317056,GEN,1304504,1616213,JANGIPUR,GEN,NA,12,80.71,24.3,no,61220,4.69,3.33,AEWB102446,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Chhattisgarh,17,3,2019,4,0,4,1,guharam ajgalley,M,BJP,572790,SC,1247650,1897134,JANJGIR-CHAMPA,SC,NA,16,65.76,45.91,no,83255,6.67,2.7,GECG74303,National Party,1605,TRUE,2,BJP,1605,SARANGARH,FALSE,TRUE,2,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,6.669999999999995,0,0
Chhattisgarh,17,3,2019,4,0,4,2,ravi parasram bhardwaj,M,INC,489535,SC,1247650,1897134,JANJGIR-CHAMPA,SC,NA,16,65.76,39.24,no,358148,28.71,2.7,GEMP101367,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,17,73,2019,4,0,4,1,shyam singh yadav,M,BSP,521128,GEN,1040652,1867976,JAUNPUR,GEN,EAST,21,55.71,50.08,no,80936,7.78,2.33,GEUP2024603,State-based Party,16651,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,7.780000000000001,1,1
Uttar_Pradesh,17,73,2019,4,0,4,2,krishna pratap singh k.p.,M,BJP,440192,GEN,1040652,1867976,JAUNPUR,GEN,EAST,21,55.71,42.3,no,413007,39.69,2.33,GEUP13381,National Party,1605,TRUE,2,BJP,1605,JAUNPUR,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
West_Bengal,17,19,2019,4,0,4,1,pratima mondal,F,AITC,761202,SC,1356102,1648355,JAYNAGAR,SC,NA,9,82.27,56.13,no,316775,23.36,2.33,GEWB14219,State-based Party (Other State),18228,TRUE,2,AITC,18228,JOYNAGAR,FALSE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,23.36,1,0
West_Bengal,17,19,2019,4,0,4,2,dr. ashok kandary,M,BJP,444427,SC,1356102,1648355,JAYNAGAR,SC,NA,9,82.27,32.77,no,376514,27.76,2.33,GEWB122127,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Rajasthan,17,25,2019,4,0,4,1,dushyant singh,M,BJP,887400,GEN,1369868,1903870,JHALAWAR-BARAN,GEN,NA,8,71.95,64.78,no,453928,33.14,1.92,GERJ76577,National Party,1605,TRUE,4,BJP,1605,JHALAWAR-BARAN,TRUE,TRUE,4,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,33.14,1,1
Rajasthan,17,25,2019,4,0,4,2,pramod sharma,M,INC,433472,GEN,1369868,1903870,JHALAWAR-BARAN,GEN,NA,8,71.95,31.64,no,416392,30.4,1.92,GERJ100292,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Bihar,17,7,2019,4,0,4,1,ramprit mandal,M,JD(U),602391,GEN,1060562,1852417,JHANJHARPUR,GEN,NA,18,57.25,56.8,no,322951,30.45,2.56,GEBH104452,State-based Party,11002,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,30.449999999999996,0,0
Bihar,17,7,2019,4,0,4,2,gulab yadav,M,RJD,279440,GEN,1060562,1852417,JHANJHARPUR,GEN,NA,18,57.25,26.35,no,249934,23.57,2.56,AEBR536,State-based Party,12103,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,17,46,2019,4,0,4,1,anurag sharma,M,BJP,809272,GEN,1380890,2040739,JHANSI,GEN,BUNDELKHAND,12,67.67,58.61,no,365683,26.48,2.27,GEUP179712,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,26.490000000000002,0,0
Uttar_Pradesh,17,46,2019,4,0,4,2,shyam sundar singh,M,SP,443589,GEN,1380890,2040739,JHANSI,GEN,BUNDELKHAND,12,67.67,32.12,no,357450,25.89,2.27,GEUP2024604,State-based Party,7425,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
West_Bengal,17,33,2019,4,0,4,1,kunar hembram,M,BJP,626583,ST,1406214,1641868,JHARGRAM,ST,NA,10,85.65,44.56,no,11767,0.84,2.56,GEWB122233,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,0.8400000000000034,0,0
West_Bengal,17,33,2019,4,0,4,2,birbaha saren,F,AITC,614816,ST,1406214,1641868,JHARGRAM,ST,NA,10,85.65,43.72,no,539136,38.34,2.56,GEWB122234,State-based Party (Other State),18228,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Rajasthan,17,4,2019,4,0,4,1,narendra kumar,M,BJP,738163,GEN,1198927,1937882,JHUNJHUNU,GEN,NA,13,61.87,61.57,no,302547,25.23,1.96,GERJ100279,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,25.240000000000002,1,0
Rajasthan,17,4,2019,4,0,4,2,sharwan kumar s/o gokal ram,M,INC,435616,GEN,1198927,1937882,JHUNJHUNU,GEN,NA,13,61.87,36.33,no,427119,35.63,1.96,AERJ81754,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Rajasthan,17,16,2019,4,0,4,1,gajendra singh shekhawat,M,BJP,788888,GEN,1346243,1956755,JODHPUR,GEN,NA,11,68.8,58.6,no,274440,20.39,2.04,GERJ9399,National Party,1605,TRUE,2,BJP,1605,JODHPUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,20.39,1,0
Rajasthan,17,16,2019,4,0,4,2,vaibhav gehlot,M,INC,514448,GEN,1346243,1956755,JODHPUR,GEN,NA,11,68.8,38.21,no,502745,37.34,2.04,GERJ100350,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,1
Assam,17,12,2019,4,0,4,1,topon kumar gogoi,M,BJP,543288,NA,1057965,1365035,JORHAT,GEN,NA,9,77.5,51.35,no,82653,7.81,2.22,AEAS187691,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,7.810000000000002,0,0
Assam,17,12,2019,4,0,4,2,sushanta borgohain,M,INC,460635,NA,1057965,1365035,JORHAT,GEN,NA,9,77.5,43.54,no,442786,41.85,2.22,AEAS188736,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Gujarat,17,13,2019,4,0,4,1,chudasama rajeshbhai naranbhai,M,BJP,547744,GEN,1004743,1642864,JUNAGADH,GEN,NA,13,61.16,54.52,no,150211,14.95,2.17,AEGJ13623,National Party,1605,TRUE,2,BJP,1605,JUNAGADH,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,14.950000000000003,0,0
Gujarat,17,13,2019,4,0,4,2,vansh punjabhai bhimabhai,M,INC,397533,GEN,1004743,1642864,JUNAGADH,GEN,NA,13,61.16,39.57,no,371842,37.01,2.17,AEGJ5336,National Party,3482,TRUE,2,INC,3482,JUNAGADH,TRUE,TRUE,0,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Gujarat,17,1,2019,4,0,4,1,chavda vinod lakhamshi,M,BJP,637034,SC,1023198,1744321,KACHCHH,SC,NA,11,58.66,62.26,no,305513,29.86,2.04,GEGJ2619,National Party,1605,TRUE,2,BJP,1605,KACHCHH,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,29.86,0,0
Gujarat,17,1,2019,4,0,4,2,naresh naranbhai maheshwari,M,INC,331521,SC,1023198,1744321,KACHCHH,SC,NA,11,58.66,32.4,no,312760,30.57,2.04,GEGJ100911,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Andhra_Pradesh,17,21,2019,4,0,4,1,y.s.avinash reddy,M,YSRCP,783499,GEN,1228242,1570330,KADAPA,GEN,SEEMANDHRA,16,78.22,63.79,no,380726,31,1.92,GEAP818995,State-based Party,8615,TRUE,2,YSRCP,8615,KADAPA,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,31,0,0
Andhra_Pradesh,17,21,2019,4,0,4,2,adi narayana reddy chadipirala,M,TDP,402773,GEN,1228242,1570330,KADAPA,GEN,SEEMANDHRA,16,78.22,32.79,no,388081,31.6,1.92,GEAP53578,State-based Party,8300,TRUE,4,NTRTDP(LP),11834,CUDDAPAH,FALSE,FALSE,0,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,17,2,2019,4,0,4,1,pradeep kumar,M,BJP,566961,GEN,1124047,1666703,KAIRANA,GEN,WEST,14,67.44,50.44,no,92160,8.2,2.33,AEUP118519,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,8.199999999999996,0,0
Uttar_Pradesh,17,2,2019,4,0,4,2,tabassum begum,F,SP,474801,GEN,1124047,1666703,KAIRANA,GEN,WEST,14,67.44,42.24,no,405446,36.07,2.33,AEUP118207,State-based Party,7425,TRUE,2,BSP,16651,KAIRANA,TRUE,FALSE,1,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,1
Uttar_Pradesh,17,57,2019,4,0,4,1,brijbhusan sharan singh,M,BJP,581358,GEN,981400,1805946,KAISERGANJ,GEN,NORTH-EAST,13,54.34,59.24,no,261601,26.66,2.17,GEUP48277,National Party,1605,TRUE,6,BJP,1605,KAISERGANJ,TRUE,TRUE,6,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,26.660000000000004,0,0
Uttar_Pradesh,17,57,2019,4,0,4,2,chandradev ram yadav,M,BSP,319757,GEN,981400,1805946,KAISERGANJ,GEN,NORTH-EAST,13,54.34,32.58,no,282625,28.8,2.17,GEUP179767,State-based Party,16651,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Andhra_Pradesh,17,6,2019,4,0,4,1,vanga geethaviswanath,F,YSRCP,537630,GEN,1234655,1563930,KAKINADA,GEN,SEEMANDHRA,16,78.95,43.54,no,25738,2.08,2.7,AEAP6614,State-based Party,8615,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,2.0799999999999983,0,0
Andhra_Pradesh,17,6,2019,4,0,4,2,chalamalasetty sunil,M,TDP,511892,GEN,1234655,1563930,KAKINADA,GEN,SEEMANDHRA,16,78.95,41.46,no,379244,30.72,2.7,GEAP818528,State-based Party,8300,TRUE,3,YSRCP,8615,KAKINADA,TRUE,FALSE,0,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Odisha,17,11,2019,4,0,4,1,basanta kumar panda,M,BJP,433074,SC,1228292,1611056,KALAHANDI,GEN,NA,8,76.24,35.26,no,26814,2.18,3.33,GEOD84350,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,2.1799999999999997,0,0
Odisha,17,11,2019,4,0,4,2,puspendra singh deo,M,BJD,406260,NA,1228292,1611056,KALAHANDI,GEN,NA,8,76.24,33.08,no,87058,7.09,3.33,AEOD3385,State-based Party,9079,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Assam,17,11,2019,4,0,4,1,gaurav gogoi,M,INC,786092,GEN,1424687,1734938,KALIABOR,GEN,NA,8,82.12,55.18,no,209994,14.74,2.17,GEAS940,National Party,3482,TRUE,2,INC,3482,KALIABOR,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,14.740000000000002,1,0
Assam,17,11,2019,4,0,4,2,moni madhab mahanta,M,AGP,576098,NA,1424687,1734938,KALIABOR,GEN,NA,8,82.12,40.44,no,557754,39.15,2.17,GEAS5195018,State-based Party,978,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Tamil_Nadu,17,14,2019,4,0,4,1,gautham sigamani pon,M,DMK,721713,GEN,1204375,1528938,KALLAKURICHI,GEN,NA,25,78.77,59.92,no,399919,33.21,2.33,GETN270100,State-based Party,10192,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,33.2,0,1
Tamil_Nadu,17,14,2019,4,0,4,2,sudhish l k,M,DMDK,321794,GEN,1204375,1528938,KALLAKURICHI,GEN,NA,25,78.77,26.72,no,271615,22.55,2.33,GETN10225,State-based Party,2956,TRUE,3,DMDK,2956,SALEM,FALSE,TRUE,0,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Maharashtra,17,24,2019,4,0,4,1,dr. shrikant eknath shinde,M,SHS,559723,GEN,890313,1965676,KALYAN,GEN,NA,29,45.29,62.87,no,344343,38.68,2.13,GEMH7371,State-based Party,18691,TRUE,2,SHS,18691,KALYAN,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,38.67999999999999,0,0
Maharashtra,17,24,2019,4,0,4,2,babaji balaram patil,M,NCP,215380,NA,890313,1965676,KALYAN,GEN,NA,29,45.29,24.19,no,149808,16.83,2.13,GEMH115007,State-based Party,5792,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Tamil_Nadu,17,6,2019,4,0,4,1,selvam.g,M,DMK,684004,SC,1237612,1643992,KANCHEEPURAM,SC,NA,12,75.28,55.27,no,286632,23.16,2.44,GETN270880,State-based Party,10192,TRUE,2,DMK,10192,KANCHEEPURAM,TRUE,TRUE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,23.160000000000004,0,0
Tamil_Nadu,17,6,2019,4,0,4,2,maragatham k,F,ADMK,397372,SC,1237612,1643992,KANCHEEPURAM,SC,NA,12,75.28,32.11,no,334601,27.04,2.44,GETN15759,State-based Party,930,TRUE,2,ADMK,930,KANCHEEPURAM,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Odisha,17,13,2019,4,0,4,1,achyutananda samanta,M,BJD,461679,NA,941985,1288666,KANDHAMAL,GEN,NA,6,73.1,49.01,no,149216,15.84,2.7,GEOD84329,State-based Party,9079,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,15.839999999999996,0,0
Odisha,17,13,2019,4,0,4,2,mahameghabahan aira kharabela swain,M,BJP,312463,GEN,941985,1288666,KANDHAMAL,GEN,NA,6,73.1,33.17,no,173470,18.42,2.7,GEOD58136,National Party,1605,TRUE,8,AOP,42,CUTTACK,FALSE,FALSE,3,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Himachal_Pradesh,17,1,2019,4,0,4,1,kishan kapoor,M,BJP,725218,NA,1006989,1427338,KANGRA,GEN,NA,12,70.55,72.02,no,477623,47.43,1.72,AEHP300931,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,47.42999999999999,0,0
Himachal_Pradesh,17,1,2019,4,0,4,2,pawan kajal,M,INC,247595,NA,1006989,1427338,KANGRA,GEN,NA,12,70.55,24.59,no,236268,23.46,1.72,AEHP3723,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Chhattisgarh,17,11,2019,4,0,4,1,mohan mandavi,M,BJP,546233,ST,1159193,1558952,KANKER,ST,NA,10,74.36,47.12,no,6914,0.6,2.27,GEMP101595,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,0.5899999999999963,0,0
Chhattisgarh,17,11,2019,4,0,4,2,biresh thakur,M,INC,539319,ST,1159193,1558952,KANKER,ST,NA,10,74.36,46.53,no,512606,44.22,2.27,GEMP101596,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,17,42,2019,4,0,4,1,subrat pathak,M,BJP,563087,GEN,1140496,1874824,KANNAUJ,GEN,DOAB,11,60.83,49.37,no,12353,1.08,2.13,GEUP12417,National Party,1605,TRUE,3,BJP,1605,KANNAUJ,TRUE,TRUE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,1.0799999999999983,0,0
Uttar_Pradesh,17,42,2019,4,0,4,2,dimple yadav,F,SP,550734,GEN,1140496,1874824,KANNAUJ,GEN,DOAB,11,60.83,48.29,no,542569,47.57,2.13,GEUP12412,State-based Party,7425,TRUE,4,SP,7425,KANNAUJ,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,1
Tamil_Nadu,17,39,2019,4,0,4,1,vasanthakumar. h,M,INC,627235,GEN,1048377,1501250,KANNIYAKUMARI,GEN,NA,16,69.83,59.83,no,259933,24.79,2.08,AETN193332,National Party,3482,FALSE,2,INC,3482,KANNIYAKUMARI,TRUE,TRUE,1,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,24.79,0,0
Tamil_Nadu,17,39,2019,4,0,4,2,radhakrishnan. p,M,BJP,367302,GEN,1048377,1501250,KANNIYAKUMARI,GEN,NA,16,69.83,35.04,no,350233,33.41,2.08,GETN11111,National Party,1605,FALSE,8,BJP,1605,KANNIYAKUMARI,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Kerala,17,2,2019,4,0,4,1,k. sudhakaran,M,INC,529741,GEN,1053842,1266550,KANNUR,GEN,NA,14,83.21,50.27,no,94559,8.97,2.38,GEKL905605,National Party,3482,TRUE,4,INC,3482,KANNUR,TRUE,TRUE,2,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,8.980000000000004,0,1
Kerala,17,2,2019,4,0,4,2,p. k. sreemathi teacher,F,CPM,435182,GEN,1053842,1266550,KANNUR,GEN,NA,14,83.21,41.29,no,366673,34.79,2.38,GEKL5436,National Party,14635,TRUE,2,CPM,14635,KANNUR,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,17,43,2019,4,0,4,1,satyadev pachauri,M,BJP,468937,GEN,842994,1632983,KANPUR,GEN,DOAB,15,51.62,55.63,no,155934,18.5,2.22,AEUP104479,National Party,1605,TRUE,2,BJP,1605,KANPUR,TRUE,TRUE,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,18.5,0,0
